33,"Điểm 1, 2, 3, 4, 5 Mục 3.6.2 Chuyên đề 3 trang 197, 198 QĐ 1747/QĐ-BTC của Bộ Tài chính tài liệu bồi dưỡng lãnh đạo cấp Phòng",Bài tập,"Đồng chí A là công chức mới được tuyển dụng vào Phòng Giám sát quản lý cục Hải quan B. Đe tạo cơ hội rèn luyện thêm kỹ năng chuyên môn nghiệp vụ cho đồng chí A, Trưởng phòng Giám sát quản lý giao cho đồng chí A xử lý công văn của doanh nghiệp c về vướng mắc trong quá trình làm thủ tục nhập khẩu hàng hóa của Công ty. Do đồng chí A là công chức mới nên Trưởng phòng muốn giao việc theo hình thức ủy quyền giới hạn. Theo anh/ chị trong tình huống trên khi giao việc Trưởng phòng Giám sát quản lý sẽ phải làm gì?",Giải thích tình huống công việc cần thực hiện cho đồng chí A,Giao đồng chí A toàn quyền quyết định về phương án xử lý vướng mắc cho doanh nghiệp,3
,,,,Đề nghị đồng chí A chuẩn bị phương án xử lý và báo cáo phương án cho mình để phê duyệt trước khi triển khai thực hiện,Chỉ đạo đồng chí A phải thực hiện theo phương án của mình,
,,,,Quy định thời hạn hoàn thành nhiệm vụ,Đề nghị đồng chí A trao đổi với đồng chí E là công chức có kinh nghiệm của phòng để thực hiện nhiệm vụ,
34,"Điểm 1, 2, 3, 4, 5 Mục 3.6.2 Chuyên đề 3 trang 197, 198 QĐ 1747/QĐ-BTC của Bộ Tài chính tài liệu bồi dưỡng lãnh đạo cấp Phòng",Bài tập,"Đồng chí A là công chức của Chi cục Hải quan B được Chi cục trưởng giao giải quyết khiếu nại của doanh nghiệp c về quyết định xử phạt vi phạm hành chính. Vì đồng chí A là công chức có kinh nghiệm của Chi cục trong lĩnh vực này nên Chi cục trưởng giao việc theo hình thức ủy quyền hoàn toàn. Theo anh/ chị khi giao việc cho đồng chí A, Chi cục trưởng sẽ phải làm gì?",Quy định thời hạn hoàn thành nhiệm vụ,Đề nghị đồng chí A chuẩn bị phương án xử lý và báo cáo trước khi thực hiện,2
,,,,Cho đồng chí A biết nội dung công việc cần hoàn thành,Giải thích cho đồng chí A một số nội dung cần lưu ý trong quá trình giải quyết khiếu nại,
,,,,,Đe nghị đồng chí A báo cáo thường xuyên tiến độ thực hiện công việc,
35,Mục 3.6.2 Chuyên đề 3 trang 205 QĐ 1747/QĐ-BTC của Bộ Tài chính tài liệu bồi dưỡng lãnh đạo cấp Phòng,Bài tập,"Đồng chí A là Đội trưởng đội Nghiệp vụ Chi cục Hải quan X. Đe có nhiều thời gian tập trung xử lý các công việc quan trọng, đồng chí A dự kiến sẽ ủy quyền cho đồng chí B-Phó đội trưởng thực hiện một số công việc. Đồng chí A nên cân nhắc các vấn đề nào trước khi quyết định ủy quyền cho đồng chí B?",Đồng chí A đã thực sự sử dụng hết năng lực của đồng chí B chưa,Đồng chí B có thể làm tất cả các việc lặt vặt thay đồng chí A được không,3
,,,,Đồng chí B có thể làm các việc được ủy quyền này hay không,Đồng chí A nên ủy quyền hết các việc quan trọng cho đồng chí B và giữ lại các công việc đơn giản để có nhiều thời gian quản lý hơn không,
,,,,Công việc đồng chí A dự định ủy quyền cho đồng chí B có lợi cho chính đồng chí B,,
,,,,Đồng chí A có nhất thiết phải tự thực hiện công việc này hay không,,
,,,,Đồng chí B có thể làm các việc đồng chí A ủy quyền khi đồng chí A bận rộn không,,
36,Mục 3.6.2 Chuyên đề 3 trang 207- 212 QĐ 1747/QĐ-BTC của Bộ Tài chính tài liệu bồi dưỡng lãnh đạo cấp Phòng,Bài tập,"Đồng chí A là công chức mới được điều động từ đội Tổng hợp sang đội Nghiệp vụ Chi cục Hải quan B. Đồng chí A chưa có kinh nghiệm và kỹ năng để xử lý các công việc của vị trí việc làm Kiểm tra thực tế hàng hóa. Vì vậy khi được lãnh đạo đội phân công kiểm tra thực tế lô hàng linh kiện ô tô, đồng chí A đã đề nghị chuyển cho người khác thực hiện vì chưa có kinh nghiệm xử lý các trường hợp tương tự. Theo anh/ chị lãnh đạo Đội nghiệp vụ nên áp dụng phong cách quản lý nào đối với đồng chí A trong quá trình điều hành công việc?",Phong cách chỉ đạo,Phong cách tham gia,1
,,,,,Phong cách ủy quyền,
,,,,,Phong cách động viên,
,,,,,Phong cách thỏa thuận,
,,,,,Phong cách huấn luyện,
37,Mục 3.6.2 Chuyên đề 3 trang 207- 212 QĐ 1747/QĐ-BTC của Bộ Tài chính tài liệu bồi duỡng lãnh đạo cấp Phòng,Bài tập,"Anh A là công chức có năng lực cấp độ 2 ở vị trí việc làm Xử lý vi phạm của Chi cục B, được điều động sang Đội Kiểm soát hải quan. Anh A được Đội trưởng Đội Kiểm soát giao xử lý vụ vi phạm vừa phát hiện của doanh nghiệp c. Anh A nhận nhiệm vụ và đề nghị lãnh đạo cho anh D là công chức có kinh nghiệm của Đội hỗ trợ khi cần thiết. Theo anh/ chị lãnh đạo Đội Kiểm soát hải quan nên áp dụng phong cách quản lý nào đối với anh A trong quá trình điều hành công việc?",Phong cách tham gia,Phong cách động viên,1
,,,,,Phong cách ủy quyền,
,,,,,Phong cách chỉ đạo,
,,,,,Phong cách thỏa thuận,
,,,,,Phong cách kèm cặp,
38,Mục 3.6.2 Chuyên đề 3 trang 207- 212 QĐ 1747/QĐ-BTC của Bộ Tài chính tài liệu bồi dưỡng lãnh đạo cấp Phòng,Bài tập,Anh A là công chức Cục Giám sát quản lý được điều động đến Phòng Giám sát quản lý Cục Hải quan B. Do có kinh nghiệm về nghiệp vụ thực hiện thủ tục hải quan đối với hàng hóa xuất nhập khẩu nên anh A thường xử lý các công việc khó của phòng và thường xuyên hỗ trợ các đồng nghiệp giải quyết các vướng mắc trong quá trình thực hiện công việc. Theo anh/ chị lãnh đạo Phòng Giám sát quản lý nên áp dụng phong cách quản lý nào đối với anh A trong quá trình điều hành công việc?,Phong cách ủy quyền,Phong cách chỉ đạo,1
,,,,,Phong cách thỏa thuận,
,,,,,Phong cách kèm cặp,
,,,,,Phong cách tự do,
,,,,,Phong cách động viên,
39,Mục 3.6.2 Chuyên đề 3 trang 207- 212 QĐ 1747/QĐ-BTC của Bộ Tài chính tài liệu bồi dường lãnh đạo cấp Phòng,Bài tập,Đồng chí A là công chức có 3 năm kinh nghiệm của phòng Thuế xuất nhập khẩu Cục Hải quan B. Đồng chí A thường không từ chối các nhiệm vụ lãnh đạo phòng giao và luôn chủ động hoàn thành các công việc được giao với chất lượng tốt và đúng tiến độ. Theo anh/ chị lãnh đạo Phòng Thuế xuất nhập khẩu nên áp dụng phong cách quản lý nào đối với đồng chí A trong quá trình điều hành công việc?,Phong cách ủy quyền,Phong cách hỗ trợ,1
,,,,,Phong cách thỏa thuận,
,,,,,Phong cách tự do,
,,,,,Phong cách động viên,
