,,,,"Chất và lượng của công việc phải được phân phối một cách chính đáng, thích hợp",,
9,"Điểm 5 Mục I, phần I, Chuyên đề 4 trang 109 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Phương án nào sau đây là yếu tố cấu thành khái niệm giao việc?,Giao việc là bàn giao một phần hay toàn bộ công việc cho người khác,Giao việc là giao cho ai đó trách nhiệm và quyền hạn để thực hiện công việc nào đó,2
,,,,"Người giao việc vẫn đảm bảo công việc được thực hiện đúng tiến độ, yêu cầu đặt ra mà không cần trực tiếp tham gia",Người giao việc không phải chịu trách nhiệm về công việc đã giao,
,,,,,Giao việc là việc lãnh đạo ủy quyền cho ai đó thực hiện nhiệm vụ quyền hạn của mình,
10,"Điểm 5 Mục I, phần I, Chuyên đề 4 trang 109, 110 (QĐ 2386/QĐ-TCHỌ)",Lý thuyết,Anh/Chị hãy cho biết giao việc có lợi ích nào sau đây?,Giúp người giao việc có thêm nhiều thời gian và tập trung vào những việc quan trọng nhất,"Củng cố được quyền hạn và trách nhiệm của người giao việc trong việc quản lý, giám sát, đánh giá",2
,,,,Tạo điều kiện cho người được giao việc phát triển năng lực và sự tự tin,Giúp tiết kiệm chi phí,
,,,,"Giúp người giao việc có điều kiện để huấn luyện và đào tạo nhân viên, nhận ra năng lực của họ",,
,,,,Giúp đảm bảo thời gian và tiến độ công việc,,
11,"Điểm 5 Mục I, phần I, Chuyên đề 4 trang 110, 111 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Anh/Chị cho khi giao việc cần tuân theo nguyên tắc nào sau đây?,"Đúng người, đúng việc, đúng thời điểm",Giao việc là đẩy công việc cho người khác,3
,,,,"Rõ ràng, công khai, minh bạch",Giao việc là người quản lý hết trách nhiệm,
,,,,"Công bằng, hợp lý",,
,,,,Có công tác giám sát,,
,,,,Yêu cầu báo cáo phản hồi kết quả,,
,,,,Cùng với giao việc phải giao quyền,,
,,,,"Cùng với giao việc phải giao phương tiện, nguồn lực",,
,,,,Phải giúp người được giao việc ý thức tự chịu trách nhiệm,,
,,,,Qui về đầu mối khi giao việc cho một nhóm,,
12,"Điểm 5 Mục I, phần I, Chuyên đề 4 trang 110, 111 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Những rào cản trong giao việc là gì?,"Làm tăng thời gian cho công tác quản lý, giảm thời gian tác nghiệp cụ thể",Công việc được thực hiện theo ý muốn chủ quan của người giao việc,2
,,,,Không phải ai cũng có khả năng đảm nhận nhiệm vụ được giao,Công việc được thực hiện một cách nhanh chóng,
,,,,Sự thiếu tin tưởng của người giao việc vào năng lực của người được giao việc,Giảm thời gian dành cho công tác quản lý,
,,,,"Tâm lý sợ người được giao việc có cơ hội thể hiện năng lực sẽ có thể qua mặt, lấn lướt người giao việc",,
,,,,"Người được giao việc cho rằng công việc đã quá tải, người được giao việc có thể bị động, khó có thể sắp xếp công việc cũ và mới",,
,,,,Công việc được thực hiện bởi người khác có thể không theo ý muốn chủ quan của người giao việc,,
,,,,Ảnh hưởng có thể có tới các quan hệ trong công việc trước đây do sự thay đổi người làm việc làm cho hiệu quả công việc giảm,,
13,"Điểm 5 Mục I, phần I Chuyên đề 4 trang 111 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Anh/Chị cho biết xem xét tính hiệu quả trong giao việc cần phải xem xét trên mặt nào sau đây?,Hiệu quả nhân lực,Người được giao việc phải làm theo ý muốn chủ quan của người giao việc,2
,,,,Tối ưu về thời gian,Người được giao việc phải tự chịu trách nhiệm trước người giao việc,
,,,,Tiết kiệm chi phí,,
,,,,Kết quả phải là tốt nhất,,
14,"Điểm 1 Mục I, phần II, Chuyên đề 4 trang 113, 114 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Anh/Chị hãy cho biết các kiểu phân công công việc phổ biến?,Phân công theo chuyên môn hóa,Phân công theo nguyện vọng cá nhân,3
,,,,"Phân công theo tiêu chuẩn, định mức cụ thể",Phân công theo sở thích của nhân viên,
,,,,"Phân công trên cơ sở trách nhiệm được giao và năng lực cán bộ, công chức",,
,,,,Phân công theo nhóm,,
15,"Điểm 1 Mục I, phần II, Chuyên đề 4 trang 113, 114 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Anh/ chị hãy cho biết phân công theo chuyên môn hóa cần được hiểu như thế nào? 1,Cán bộ thực hiện công việc cần có chuyên môn sâu đồng thời vẫn cần có các kiến thức chung,Cán bộ thực hiện công việc chỉ cần có kiến thức chuyên môn sâu,1
,,,,•,Cán bộ thực hiện công việc chỉ cần hiểu biết rộng,
,,,,,Cần có tiêu chuẩn thực hiện công việc,
,,,,,Cần có định mức thực hiện công việc,
16,"Điểm 1 Mục I, phần II, Chuyên đề 4 trang 113, 114 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Để việc phân công theo các tiêu chuẩn định mức được thuận lợi và hiệu quả thì cần đảm bảo điều kiện gì?,Tiêu chuẩn được xây dựng rõ ràng và công khai,Cán bộ được phân công chỉ chịu trách nhiệm chung,2
,,,,"Tiêu chuẩn và định mức phải được xây dựng sao cho có thể khuyến khích cán bộ, công chức làm việc",Tiêu chuẩn chỉ cần tập trung vào số lượng công việc,
,,,,Tiêu chuẩn phải gồm cả tiêu chuẩn về số lượng và chất lượng,Tiêu chuẩn chỉ cần tập trung vào chất lượng công việc,
17,"Điểm 1 Mục I, phần II, Chuyên đề 4 trang 113, 114 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Khi phân công công việc trên cơ sở trách nhiệm được giao và năng lực cán bộ cần chú ý điều gì?,"Cần tính đến năng lực thực sự của cán bộ, công chức",Cần tính đến số người hiện có tại đơn vị,2
,,,,"Chỉ rõ trách nhiệm của từng cá nhân, bộ phận",Cần giao việc dễ hơn năng lực hiện có của công chức để đảm bảo mọi nhiệm vụ đều được hoàn thành,
,,,,Phải nhìn trước khả năng của công chức trên nhiều mặt,,
18,"Điểm 1 Mục I, phần II, Chuyên đề 4 trang 113, 114 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Các ưu điểm của phân công theo nhóm là gì?,Tạo sự đoàn kết trong công sở,Giúp công chức có chuyên môn yếu có được thành tích tốt dựa trên kết quả chung của nhóm,3
,,,,Đảm bảo công việc không bị gián đoạn khi có những tình thế đột biến,Giảm sự chồng chéo về chức năng,
,,,,Tăng khả năng họp tác của công chức với các đồng nghiệp,,
19,"Điểm 2 (Bước 1, 2, 3) Mục II, phần II, Chuyên đề 4 trang 115 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Anh/Chị hãy cho biết nội dung nào sau đây là các bước trong quy trình phân công công việc?,Xác định công việc,Họp thống nhất phân công công việc,2
,,,,Đối chiếu năng lực,Ra thông báo phân công công việc,
,,,1,Ráp nối công việc và con người,"Đánh giá, rút kinh nghiệm trong phân công công việc",
20,"Điểm 3 Mục II, phần II, Chuyên đề 4 trang 115- 117 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Để phân công công việc hiệu quả cần phải đảm bảo các điều kiện gì?,Lộ trình thống nhất trong chuỗi hoạt động tồ chức công việc,Đáp ứng mọi nguyện vọng của nhân viên,3
,,,,"Xác định rõ chức năng, nhiệm vụ",Tạo được sự đoàn kết trong nội bộ đơn vị,
,,,,Xác định được quy trình thực hiện các chức năng nhiệm vụ,Khi sắp xếp công việc thường xuyên giải thích cho nhân viên phương pháp thực hiện công việc,
,,,,Định biện được công việc,Khi sắp xếp công việc không thường xuyên để nhân viên chủ động tìm kiếm tài liệu và cách thức thực hiện để nâng cao năng lực,
,,,,Xác định được bản mô tả công việc,,
,,,,Khi sắp xếp công việc thường xuyên cho nhân viên cần phải đảm bảo có đầy đủ tài liệu hướng dẫn,,
,,,,"Đối với công việc không thường xuyên, cân phải giải thích cho nhân viên lý do, yêu cầu, mục tiêu, thời hạn và phương pháp thực hiện",,
21,"Điểm 3 Mục II, phần II, Chuyên đề 4 ừang 117 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Khi sắp xếp các công việc thường xuyên cho nhân viên người lãnh đạo cần phải đảm bảo yêu cầu gì?,Đảm bảo trong quy trình đã có đầy đủ các tài liệu hướng dẫn cho nhân viên thực hiện,Giải thích cho nhân viên về lý do thực hiện công việc,2
,,,,Yêu cầu nhân viên vẫn ghi nội dung công việc vào kế hoạch làm việc tuần của cá nhân,Nêu tần suất thực hiện công việc,
,,,,,Hướng dẫn phương pháp thực hiện công việc,
22,"Điểm 3 Mục II, phần II, Chuyên đề 4 trang 117 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Khi sắp xếp các công việc không thường xuyên cho nhân viên người lãnh đạo cần phải đảm bảo yêu cầu gì?,Thể hiện nội dung giao việc bằng sổ giao việc,Yêu cầu nhân viên đề xuất cách thực hiện công việc,3
,,,,Giải thích lý do thực hiện công việc,Không đặt ra thời hạn hoàn thành công việc,
,,,,"Giải thích các yêu cầu, mục tiêu, thời hạn",Đảm bảo trong quy trình có đầy đủ tài liệu hướng dẫn thực hiện công việc,
,,,,Giải thích phương pháp thực hiện,,
,,,,Xác định công việc đó có lặp lại trong tương lai hay không,,
,,,,"Trường hợp công việc lặp lại, thiết lập một số tài liệu để hướng dẫn cho nhân viên khi nó xuất hiện trong tương lai",,
23,"Điểm 4 Mục I, phần II, Chuyên đề 4 trang 117, 118 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,"Anh/Chị hãy cho biết để giao việc hiệu quả, người lãnh đạo cần phải làm gì?","Tập trung, rõ ràng khi giao việc",Thông báo nội dung công việc giao cho những người khác,2
,,,,Lắng nghe nhiệt tình,Truyền đạt rõ ràng hiệu quả công việc,
,,,,Truyền đạt rõ ràng thời gian thực hiện công việc,,
,,,,Thông báo điều kiện hoàn thành công việc,•,
24,"Điểm 4 Mục I, phần II, Chuyên đề 4 trang 118 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Anh/ chị hãy cho biết lãnh đạo cần cân nhắc đến yếu tố nào của nhân viên khi quyết định giao một công việc cho người đó?,Trình độ của nhân viên cho công việc,Nhận xét của các đồng nghiệp về nhân viên được giao việc,2
,,,,Mức độ tin cậy của nhân viên,Lời hứa hoàn thành nhiệm vụ của nhân viên,
,,,,Khả năng hoàn thành nhiệm vụ,,
25,"Điểm 4 Mục I, phần II, Chuyên đề 4 trang 118 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Khi giao việc để có thể truyền đạt thông điệp hiệu quả người lãnh đạo phải làm gì?,Tập trung vào người nghe,Truyền đạt trong khi đang làm việc khác để tiết kiệm thời gian,3
,,,,"Chỉ tập trung truyền đạt và giao nhiệm vụ cho nhân viên, không tranh thủ làm việc khác",Truyền đạt qua người khác khi người được giao việc không có mặt trực tiếp,
,,,,Truyền đạt rõ ràng và đẩy đủ các thông tin cần thiết,,
26,"Điểm 4 Mục I, phần II, Chuyên đề 4 trang 118 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,"Khi thông báo điều kiện hoàn thành công việc, người lãnh đạo cần phải truyền đạt nội dung gì?",Kết quả mong muốn đạt được,Thông báo hình thức khen thưởng khi hoàn thành công việc,3
,,,,Cần đạt những thành quả như thế nào,Phân tích những hậu quả khi không hoàn thành nhiệm vụ,
,,,,Phải như thế nào mới gọi là thành công,,
,,,,Yêu cầu nhân viên diễn đạt những kết quả họ muốn đạt được bằng chính từ ngữ của họ,,
27,"Điểm 4 Mục I, phần II, Chuyên đề 4 trang 118 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,"Khi truyền đạt thời gian thực hiện công việc cho nhân viên, người lãnh đạo cần phải truyền đạt rõ nội dung gì?",Khung thời gian và thời hạn hoàn thành,Nội dung công việc phải thực hiện,2
,,,,Đối với việc không khẩn cấp cho nhân viên biết ngày kiểm tra tiến độ,Người hỗ ượ khi cần thiết,
,,,,,Các kết quả cần đạt được,
28,"Điểm 5 Mục I, phần II, Chuyên đề 4 trang 119 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Những biểu hiện của việc phân công không hiệu quả là gì?,"Một số nhân viên quá bận rộn, một số hhân viên ngồi không",Các nhân viên tự tin vào quyền hạn của mình,3
,,,,"Các nhân viên có năng lực đôi khi cảm thấy nhàm chán, tổ chức có nhiều nhân viên xin thôi việc",Người lãnh đạo can thiệp vào việc đã được giao thông qua người đã phân công việc đó,
,,,,Các nhân viên được giao những nhiệm vụ không liên quan gì tới chuyên môn nghiệp vụ của họ,Tất cả các nhân viên đều bận rộn,
,,,,Không tìm được người trong tổ chức để giao việc,Người lãnh đạo có thời gian quan tâm tới nhân viên,
,,,,"Công việc thường trễ hạn, và tổ chức hay gặp khó khăn do những quyết định đưa ra chậm trễ",,
,,,,Các nhân viên có liên quan không được thông báo những thông tin nằm trong kế hoạch và mục tiêu,,
,,,,Người lãnh đạo đôi khi can thiệp vào việc đã được giao mà không thông qua người đã phân công việc đó,,
,,,,Người lãnh đạo thường quá bận rộn không có thời gian quan tâm tới nhân viên,,
,,,,Các nhân viên không tự tin vào quyền hạn của mình,,
,,,,Quyết định của nhân viên thường vượt quá giới hạn của mình và dường như chẳng ai biết ai là người đảm trách dự án,,
29,"Điểm 5 Mục I, phần II, Chuyên đề 4 trang 119 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,"Trong các nhân tố sau, đâu là các trở ngại từ nhà lãnh đạo trong giao việc?","Không biết điều hành, phân công",Tin tưởng nhân viên có thể tự làm việc một mình,3
,,,,Không chắc chắn người nào để giao việc,Nhà lãnh đạo cho ràng nhân viên đủ khả năng thực hiện công việc,
,,,,Không tin tưởng khi giao việc cho nhân viên làm một mình,"Biết nhân viên có sở trường, sở đoản gì",
,,,,Nhà lãnh đạo cho rằng mình có thể làm việc tốt hon người khác do cho rằng mình hiểu rõ hom và biết cách làm,,
,,,,Nhà lãnh đạo cho ràng mình phải tự mình thực hiện do nhiệm vụ thật sự quan trọng,,
30,"Điểm 5 Mục I, phần II, Chuyên đề 4 trang 119 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,"Trong các nhân tố sau, đâu là các trở ngại từ nhân viên trong giao việc?",Nhân viên thiếu kinh nghiệm và nhiệt tình,Nhân viên hay thắc mắc nhiều khi được giao việc,2
,,,,Nhân viên sợ trách nhiệm,Nhân viên biết quá nhiều về công việc,
,,,,Nhân viên sợ phê bình và tránh việc mạo hiểm,,
31,"Điểm 5 Mục I, phần II, Chuyên đề 4 trang 119 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,"Khi thực hiện giao việc, nhà lãnh đạo có thể gặp khó khăn nào sau đây?",Nhà lãnh đạo thường chỉ giao cho nhân viên những việc lặt vặt vô nghĩa,Nhà lãnh đạo phân vân không biết giao việc cho ai do có nhiều người có thê thực hiện một công việc,3
,,,,Các nhân viên luôn phàn nàn không biết cách giải quyết công việc,"Các nhân viên luôn phàn nàn lãnh đạo kiểm soát công việc quá chặt chẽ, khiến nhân viên cảm thấy khó chịu",
,,,,Các nhân viên họ nói rằng họ quá bận rộn,Các nhân viên phàn nàn lãnh đạo cung cấp thông tin quá nhiều khiến họ cảm thấy bối rối,
,,,,Nhà lãnh đạo không đủ hiểu biết để kiểm tra và điều hành công việc,,
,,,,Các nhân viên được giao nhiệm vụ quay lại hỏi nhà lãnh đạo cách thực hiện và xin giúp đỡ,,
,,,,Các nhân viên thường không làm theo phương pháp của nhà lãnh đạo,,
,,,,Các nhân viên đang làm việc vượt quá khả năng của mình,,
,,,,Nhà lãnh đạo cho rằng giao việc cho nhân viên sẽ mất thời gian hơn tự làm,,
,,,,Nhà lãnh đạo nghĩ rằng nếu giao việc cho nhân viên thì không còn việc gì làm,,
,,,,Một vài nhân viên được giao quá nhiều việc và một số nhân viên khác lại không có việc làm,,
,,,,Các nhân viên không hiểu biết về điều lệ cũng như mục tiêu của tổ chức,,
,,,,Nhà lãnh đạo giao những công việc ít mang tính thử thách cho hầu hết các nhân viên đã được đào tạo,,
32,"Điểm 5 Mục I, phần II, Chuyên đề 4 trang 120 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Khi thực hiện giao việc nguời lãnh đạo cần làm gì để đảm bảo tính hợp lý?,Phải tường trình dự án đầy đủ,Chỉ chia sẻ một phần thông tin để đảm bảo tính bí mật,3
,,,,Cần xác định mức độ thực thi và thời gian biểu khi thực hiện công việc,Giao những công việc vượt quá khả năng của nhân viên để đào tạo và phát triển họ,
,,,,Cần huấn luyện hoặc hỗ trợ khi nhân viên cần bất cứ lúc nào,,
,,,,Giải thích rõ mức độ quyền hạn khi được giao việc,,
,,,,Nêu những vấn đề kế tiếp mà mình thường mong đợi,,
,,,,Báo cho nhân viên khác biết ai là người chịu trách nhiệm đối với công việc,,
33,"Điểm 5 Mục I, phần II, Chuyên đề 4 trang 121 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,"Khi quyết định giao công việc nào cho nhân viên thực hiện, người lãnh đạo cần xem xét những vấn đề nào sau đây?",Những công việc mà nhân viên bắt buộc phải làm,Những công việc nhân viên muốn làm,3
,,,,"Những việc nhân viên nên làm, nhưng lãnh đạo có thể giúp nếu cẩn",Thái độ của nhân viên được giao việc,
,,,,Những công việc mà lãnh đạo nên làm nhưng cần sự giúp đỡ của nhân viên,Những công việc lãnh đạo thích làm,
,,,,Những công việc lãnh đạo có thể làm nhưng nhân viên cũng có thể làm nếu có cơ hội,,
,,,,Những công việc mà chỉ mình lãnh đạo có thể làm,,
34,"Điểm 5 Mục I, phần II, Chuyên đề 4 trang 121 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Những điều người lãnh đạo nên tránh khi giao việc là gì?,Luôn nghĩ rằng mình có thể làm mọi thứ,Khen ngợi và động viên khi nhân viên hoàn thành nhiệm vụ quan trọng,3
,,,,"Bực tức, thất vọng khi thấy nhân viên làm tốt nhiệm vụ",Thông báo những thông tin quan trọng liên quan đến nhiệm vụ được giao,
,,,,Nắm bắt những nhiệm vụ không mang tính quản lý mà mọi người đều có thể làm,,
,,,,Bỏ qua những cơ hội giao việc cho các nhân viên mới và chưa qua thử thách,,
,,,,Chọn lựa quá kỹ một mức độ quyền hạn khi giao việc,,
,,,,"Ngăn cản, thông báo những thông tin quan trọng liên quan đến nhiệm vụ được giao",,
,,,,Không khen ngợi và động viên khi nhân viên hoàn thành nhiệm vụ quan trọng,,
,,,,Lơ là hoặc theo dõi chặt nhân viên,,
,,,,Không bao giờ cho nhân viên những GÔng việc thử thách với đủ quyền hạn để thực thi công việc,,
35,"Điểm 5 Mục I, phần II, Chuyên đề 4 trang 121 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Khi chọn nhân viên để giao việc người lãnh đạo cần xem xét vấn đề gì?,Đã phân tích kỹ những đòi hỏi của công việc trước khi bắt đầu quá trình lựa chọn nhân viên,Đã thông báo thông tin quan trọng liên quan đến nhiệm vụ được giao,3
,,,,Đã xem xét kỹ những thông tin khách quan về kỹ năng và kiến thức của ứng viên,Cân nhắc các hình thức khen thưởng nếu nhân viên hoàn thành nhiệm vụ,
,,,,"Đã xem xét kỹ những thông tin khách quan về những thành công và thất bại ừong quá khứ, khả năng làm việc độc lập của ứng viên",Cân nhắc các hình thức kỷ luật nếu nhân viên không hoàn thành nhiệm vụ,
,,,,"Đã xem xét kỹ những thông tin khách quan về thái độ của ứng viên đối với công việc, với đồng sự, với cán bộ quản lý và với khách hàng",,
,,,,Có chác rằng mỗi nhân viên đều hiểu được yêu cầu công việc và tin tưởng và mức độ thi hành,,
36,Điểm 5 Mục I Chuyên đề 4 trang 121 (QĐ 2386/QĐ-TCHQ),Lý thuyết,Những điều người lãnh đạo nên lường trước khi giao việc là gì?,"Các nhân viên đều có quyền yêu sách, tỏ thái độ không đồng ý hay chấp nhận công việc",Nhân viên chấp nhận việc được giao với thái độ tích cực,3
,,,,Các nhân viên có thể đòi hỏi những vấn đề khó khăn và yêu cầu giúp đỡ khi cần thiết,Cơ chế phối hợp với các đơn vị khác,
,,,,"Nhân viên mới phải được chỉ dẫn cụ thể, rõ ràng và phải có người kèm khi làm nhiệm vụ",,
,,,,Những báo cáo tiến trình công việc phải được chuẩn bị đúng thời gian cho lãnh đạo hoặc cho những nhân viên khác trong bộ phận,,
,,,,Phải sử dụng Thời gian - Tiền bạc -Vật chất - Con người một cách hợp lý,,
37,Điểm 5 Mục I Chuyên đề 4 trang 122 (QĐ 2386/QĐ-TCHQ),Lý thuyết,Khi đưa ra kế hoạch giao việc người lãnh đạo cần làm gì?,Trình bày rõ nhiệm vụ và kết quả mong muốn,Đưa ra các hình thức khen thưởng khi hoàn thành nhiệm vụ,3
,,,,Đưa ra một mức độ thực hiện công việc và thời gian biểu,Phưong án xử lý khi người được giao việc không hoàn thành nhiệm vụ,
,,,,Xác định rõ số lượng và chất lượng công việc,,
,,,,Giao mức độ quyền hạn,,
,,,,Đào tạo nhân viên theo yêu cầu công việc khi càn,,
,,,,Báo cho tất cả nhân viên khác ai sẽ là người có trách nhiệm,,
38,"Điểm 2 Mục I, phần I Chuyên đề 4 trang 107 (QĐ 2386/QĐ-TCHQ)",Lý thuyết,Anh/Chị cho biết ý nghĩa của phân công công việc đối với người phân công?,Điều hòa được công việc của đorn vị,Có nhiều thời gian làm việc mình thích,2
,,,,Có thêm nhiều thời gian hon cho việc quản lý và kiểm soát công việc,Hoàn thành những công việc mình không muốn thực hiện,
,,,,"Củng cố được quyền hạn và trách nhiệm trong việc quản lý, giám sát, đánh giá",,
